Time (s),Current (A),Voltage (V)
63741.49801,0,3.89
63742.498,0,3.89
63743.49801,0,3.89
63744.498,0,3.89
63745.498,0,3.89
63746.49801,0,3.89
63747.498,0,3.89
63748.49801,0,3.89
63749.498,0,3.89
63750.49801,0,3.89
63751.498,0,3.89
63752.49801,0,3.89
63753.498,0,3.89
63754.49801,0,3.89
63755.498,0,3.89
63756.49801,0,3.89
63757.498,0,3.89
63758.498,0,3.89
63759.49801,0,3.89
63760.498,0,3.89
63761.49801,0,3.89
63762.498,0,3.89
63763.49801,0,3.89
63764.498,0,3.89
63765.49801,0,3.89
63766.498,0,3.89
63767.49801,0,3.89
63768.498,0,3.89
63769.49801,0,3.89
63770.498,0,3.89
63771.498,0,3.89
63772.49801,0,3.89
63773.498,0,3.89
63774.49801,0,3.89
63775.498,0,3.89
63776.49801,0,3.89
63777.498,0,3.89
63778.49801,0,3.89
63779.498,0,3.89
63780.49801,0,3.89
63781.498,0,3.89
63782.49801,0,3.89
63783.498,0,3.89
63784.498,0,3.89
63785.49801,0,3.89
63786.498,0,3.89
63787.49801,0,3.89
63788.498,0,3.89
63789.49801,0,3.89
63790.498,0,3.89
63791.49801,0,3.89
63792.498,0,3.89
63793.49801,0,3.89
63794.498,0,3.89
63795.49801,0,3.89
63796.498,0,3.89
63797.498,0,3.89
63798.49801,0,3.89
63799.498,0,3.89
63800.49801,0,3.89
63801.498,0,3.89
63802.49801,0,3.89
63803.498,0,3.89
63804.49801,0,3.89
63805.498,0,3.89
63806.49801,0,3.89
63807.498,0,3.89
63808.49801,0,3.89
63809.498,0,3.89
63810.498,0,3.89
63811.49801,0,3.89
63812.498,0,3.89
63813.49801,0,3.89
63814.498,0,3.89
63815.49801,0,3.89
63816.498,0,3.89
63817.49801,0,3.89
63818.498,0,3.89
63819.49801,0,3.89
63820.498,0,3.89
63821.49801,0,3.89
63822.49801,0,3.89
63823.498,0,3.89
63824.49801,0,3.89
63825.498,0,3.89
63826.49801,0,3.89
63827.498,0,3.89
63828.49801,0,3.89
63829.498,0,3.89
63830.49801,0,3.89
63831.498,0,3.89
63832.49801,0,3.89
63833.498,0,3.89
63834.498,0,3.89
63835.49801,0,3.89
63836.498,0,3.89
63837.49801,0,3.89
63838.498,0,3.89
63839.49801,0,3.89
63840.498,0,3.89
63841.49801,0,3.89
63842.498,0,3.89
63843.49801,0,3.89
63844.498,0,3.89
63845.49801,0,3.89
63846.498,0,3.89
63847.498,0,3.89
63848.49801,0,3.89
63849.498,0,3.89
63850.49801,0,3.89
63851.498,0,3.89
63852.49801,0,3.89
63853.498,0,3.89
63854.49801,0,3.89
63855.498,0,3.89
63856.49801,0,3.89
63857.498,0,3.89
63858.49801,0,3.89
63859.498,0,3.89
63860.498,0,3.89
63861.49801,0,3.89
63862.498,0,3.89
63863.49801,0,3.89
63864.498,0,3.89
63865.49801,0,3.89
63866.498,0,3.89
63867.49801,0,3.89
63868.498,0,3.89
63869.49801,0,3.89
63870.498,0,3.89
63871.49801,0,3.89
63872.498,0,3.89
63873.498,0,3.89
63874.49801,0,3.89
63875.498,0,3.89
63876.49801,0,3.89
63877.498,0,3.89
63878.49801,0,3.89
63879.498,0,3.89
63880.49801,0,3.89
63881.498,0,3.89
63882.49801,0,3.89
63883.498,0,3.89
63884.49801,0,3.89
63885.498,0,3.89
63886.498,0,3.89
63887.49801,0,3.89
63888.498,0,3.89
63889.49801,0,3.89
63890.498,0,3.89
63891.49801,0,3.89
63892.498,0,3.89
63893.49801,0,3.89
63894.498,0,3.89
63895.49801,0,3.89
63896.498,0,3.89
63897.49801,0,3.89
63898.498,0,3.89
63899.498,0,3.89
63900.49801,0,3.89
63901.498,0,3.89
63902.49801,0,3.89
63903.498,0,3.89
63904.49801,0,3.89
63905.498,0,3.89
63906.49801,0,3.89
63907.498,0,3.89
63908.49801,0,3.89
63909.498,0,3.89
63910.49801,0,3.89
63911.49801,0,3.89
63912.498,0,3.89
63913.49801,0,3.89
63914.498,0,3.89
63915.49801,0,3.89
63916.498,0,3.89
63917.49801,0,3.89
63918.498,0,3.89
63919.49801,0,3.89
63920.498,0,3.89
63921.49801,0,3.89
63922.498,0,3.89
63923.49801,0,3.89
63924.49801,0,3.89
63925.498,0,3.89
63926.49801,0,3.89
63927.498,0,3.89
63928.49801,0,3.89
63929.498,0,3.89
63930.49801,0,3.89
63931.498,0,3.89
63932.49801,0,3.89
63933.498,0,3.89
63934.49801,0,3.89
63935.498,0,3.89
63936.498,0,3.89
63937.49801,0,3.89
63938.498,0,3.89
63939.49801,0,3.89
63940.498,0,3.89
63941.49801,0,3.89
63942.498,0,3.89
63943.49801,0,3.89
63944.498,0,3.89
63945.49801,0,3.89
63946.498,0,3.89
63947.49801,0,3.89
63948.498,0,3.89
63949.498,0,3.89
63950.49801,0,3.89
63951.498,0,3.89
63952.49801,0,3.89
63953.498,0,3.89
63954.49801,0,3.89
63955.498,0,3.89
63956.49801,0,3.89
63957.498,0,3.89
63958.49801,0,3.89
63959.498,0,3.89
63960.49801,0,3.89
63961.498,0,3.89
63962.498,0,3.89
63963.49801,0,3.89
63964.498,0,3.89
63965.49801,0,3.89
63966.498,0,3.89
63967.49801,0,3.89
63968.498,0,3.89
63969.49801,0,3.89
63970.498,0,3.89
63971.49801,0,3.89
63972.498,0,3.89
63973.49801,0,3.89
63974.498,0,3.89
63975.498,0,3.89
63976.49801,0,3.89
63977.498,0,3.89
63978.49801,0,3.89
63979.498,0,3.89
63980.49801,0,3.89
63981.498,0,3.89
63982.49801,0,3.89
63983.498,0,3.89
63984.49801,0,3.89
63985.498,0,3.89
63986.49801,0,3.89
63987.498,0,3.89
63988.498,0,3.89
63989.49801,0,3.89
63990.498,0,3.89
63991.49801,0,3.89
63992.498,0,3.89
63993.49801,0,3.89
63994.498,0,3.89
63995.49801,0,3.89
63996.498,0,3.89
63997.49801,0,3.89
63998.498,0,3.89
63999.49801,0,3.89
64000.498,0,3.89
64001.498,0,3.89
64002.49801,0,3.89
64003.498,0,3.89
64004.49801,0,3.89
64005.498,0,3.89
64006.49801,0,3.89
64007.498,0,3.89
64008.49801,0,3.89
64009.498,0,3.89
64010.49801,0,3.89
64011.498,0,3.89
64012.49801,0,3.89
64013.49801,0,3.89
64014.498,0,3.89
64015.49801,0,3.89
64016.498,0,3.89
64017.49801,0,3.89
64018.498,0,3.89
64019.49801,0,3.89
64020.498,0,3.89
64021.49801,0,3.89
64022.498,0,3.89
64023.49801,0,3.89
64024.498,0,3.89
64025.49801,0,3.89
64026.49801,0,3.89
64027.498,0,3.89
64028.49801,0,3.89
64029.498,0,3.89
64030.49801,0,3.89
64031.498,0,3.89
64032.49801,0,3.89
64033.498,0,3.89
64034.49801,0,3.89
64035.498,0,3.89
64036.49801,0,3.89
64037.498,0,3.89
64038.498,0,3.89
64039.49801,0,3.89
64040.498,0,3.89
64041.49801,0,3.89
64042.498,0,3.89
64043.49801,0,3.89
64044.498,0,3.89
64045.49801,0,3.89
64046.498,0,3.89
64047.49801,0,3.89
64048.498,0,3.89
64049.49801,0,3.89
64050.498,0,3.89
64051.498,0,3.89
64052.49801,0,3.89
64053.498,0,3.89
64054.49801,0,3.89
64055.498,0,3.89
64056.49801,0,3.89
64057.498,0,3.89
64058.49801,0,3.89
64059.498,0,3.89
64060.49801,0,3.89
64061.498,0,3.89
64062.49801,0,3.89
64063.498,0,3.89
64064.498,0,3.89
64065.49801,0,3.89
64066.498,0,3.89
64067.49801,0,3.89
64068.498,0,3.89
64069.49801,0,3.89
64070.498,0,3.89
64071.49801,0,3.89
64072.498,0,3.89
64073.49801,0,3.89
64074.498,0,3.89
64075.49801,0,3.89
64076.498,0,3.89
64077.498,0,3.89
64078.49801,0,3.89
64079.498,0,3.89
64080.49801,0,3.89
64081.498,0,3.89
64082.49801,0,3.889
64083.498,0,3.89
64084.49801,0,3.89
64085.498,0,3.89
64086.49801,0,3.89
64087.498,0,3.89
64088.49801,0,3.89
64089.498,0,3.89
64090.498,0,3.89
64091.49801,0,3.89
64092.498,0,3.89
64093.49801,0,3.89
64094.498,0,3.89
64095.49801,0,3.89
64096.498,0,3.89
64097.49801,0,3.89
64098.498,0,3.889
64099.49801,0,3.89
64100.498,0,3.89
64101.49801,0,3.89
64102.49801,0,3.89
64103.498,0,3.89
64104.49801,0,3.89
64105.498,0,3.89
64106.49801,0,3.89
64107.498,0,3.89
64108.49801,0,3.89
64109.498,0,3.89
64110.49801,0,3.89
64111.498,0,3.89
64112.49801,0,3.89
64113.498,0,3.89
64114.49801,0,3.89
64115.49801,0,3.89
64116.498,0,3.89
64117.49801,0,3.89
64118.498,0,3.89
64119.49801,0,3.89
64120.498,0,3.89
64121.49801,0,3.89
64122.498,0,3.89
64123.49801,0,3.89
64124.498,0,3.89
64125.49801,0,3.89
64126.498,0,3.89
64127.498,0,3.89
64128.49801,0,3.89
64129.498,0,3.89
64130.49801,0,3.89
64131.498,0,3.89
64132.49801,0,3.89
64133.498,0,3.89
64134.49801,0,3.89
64135.498,0,3.89
64136.49801,0,3.89
64137.498,0,3.89
64138.49801,0,3.89
64139.498,0,3.89
64140.498,0,3.89
64141.49801,0,3.889
64142.498,0,3.889
64143.49801,0,3.89
64144.498,0,3.889
64145.49801,0,3.89
64146.498,0,3.889
64147.49801,0,3.89
64148.498,0,3.89
64149.49801,0,3.89
64150.498,0,3.89
64151.49801,0,3.89
64152.498,0,3.89
64153.498,0,3.889
64154.49801,0,3.889
64155.498,0,3.889
64156.49801,0,3.89
64157.498,0,3.89
64158.49801,0,3.89
64159.498,0,3.89
64160.49801,0,3.89
64161.498,0,3.89
64162.49801,0,3.89
64163.498,0,3.889
64164.49801,0,3.889
64165.498,0,3.889
64166.498,0,3.89
64167.49801,0,3.89
64168.498,0,3.89
64169.49801,0,3.89
64170.498,0,3.89
64171.49801,0,3.89
64172.498,0,3.89
64173.49801,0,3.89
64174.498,0,3.89
64175.49801,0,3.89
64176.498,0,3.889
64177.49801,0,3.89
64178.498,0,3.889
64179.498,0,3.889
64180.49801,0,3.89
64181.498,0,3.889
64182.49801,0,3.889
64183.498,0,3.889
64184.49801,0,3.889
64185.498,0,3.889
64186.49801,0,3.889
64187.498,0,3.889
64188.49801,0,3.89
64189.498,0,3.889
64190.49801,0,3.889
64191.498,0,3.889
64192.498,0,3.889
64193.49801,0,3.89
64194.498,0,3.889
64195.49801,0,3.889
64196.498,0,3.889
64197.49801,0,3.889
64198.498,0,3.89
64199.49801,0,3.889
64200.498,0,3.889
64201.49801,0,3.89
64202.498,0,3.889
64203.49801,0,3.89
64204.49801,0,3.89
64205.498,0,3.889
64206.49801,0,3.889
64207.498,0,3.89
64208.49801,0,3.889
64209.498,0,3.889
64210.49801,0,3.889
64211.498,0,3.889
64212.49801,0,3.889
64213.498,0,3.889
64214.49801,0,3.889
64215.498,0,3.89
64216.49801,0,3.889
64217.49801,0,3.889
64218.498,0,3.889
64219.49801,0,3.889
64220.498,0,3.889
64221.49801,0,3.889
64222.498,0,3.889
64223.49801,0,3.889
64224.498,0,3.889
64225.49801,0,3.889
64226.498,0,3.89
64227.49801,0,3.889
64228.498,0,3.89
64229.498,0,3.889
64230.49801,0,3.889
64231.498,0,3.89
64232.49801,0,3.89
64233.498,0,3.89
64234.49801,0,3.89
64235.498,0,3.889
64236.49801,0,3.89
64237.498,0,3.889
64238.49801,0,3.889
64239.498,0,3.889
64240.49801,0,3.889
64241.498,0,3.889
64242.498,0,3.889
64243.49801,0,3.889
64244.498,0,3.89
64245.49801,0,3.889
64246.498,0,3.889
64247.49801,0,3.889
64248.498,0,3.889
64249.49801,0,3.889
64250.498,0,3.889
64251.49801,0,3.889
64252.498,0,3.889
64253.49801,0,3.889
64254.498,0,3.889
64255.498,0,3.889
64256.49801,0,3.889
64257.498,0,3.889
64258.49801,0,3.889
64259.498,0,3.89
64260.49801,0,3.889
64261.498,0,3.889
64262.49801,0,3.889
64263.498,0,3.889
64264.49801,0,3.889
64265.498,0,3.89
64266.49801,0,3.889
64267.498,0,3.889
64268.498,0,3.889
64269.49801,0,3.889
64270.498,0,3.889
64271.49801,0,3.889
64272.498,0,3.889
64273.49801,0,3.89
64274.498,0,3.889
64275.49801,0,3.889
64276.498,0,3.889
64277.49801,0,3.889
64278.498,0,3.889
64279.49801,0,3.889
64280.498,0,3.889
64281.498,0,3.889
64282.49801,0,3.889
64283.498,0,3.889
64284.49801,0,3.889
64285.498,0,3.889
64286.49801,0,3.889
64287.498,0,3.889
64288.49801,0,3.889
64289.498,0,3.889
64290.49801,0,3.889
64291.498,0,3.889
64292.49801,0,3.889
64293.498,0,3.89
64294.498,0,3.889
64295.49801,0,3.889
64296.498,0,3.889
64297.49801,0,3.889
64298.498,0,3.889
64299.49801,0,3.889
64300.498,0,3.889
64301.49801,0,3.889
64302.498,0,3.889
64303.49801,0,3.889
64304.498,0,3.889
64305.49801,0,3.889
64306.49801,0,3.889
64307.498,0,3.889
64308.49801,0,3.889
64309.498,0,3.889
64310.49801,0,3.889
64311.498,0,3.889
64312.49801,0,3.889
64313.498,0,3.889
64314.49801,0,3.889
64315.498,0,3.889
64316.49801,0,3.889
64317.498,0,3.889
64318.498,0,3.889
64319.49801,0,3.889
64320.498,0,3.889
64321.49801,0,3.889
64322.498,0,3.889
64323.49801,0,3.889
64324.498,0,3.889
64325.49801,0,3.889
64326.498,0,3.889
64327.49801,0,3.889
64328.498,0,3.889
64329.49801,0,3.889
64330.498,0,3.889
64331.498,0,3.889
64332.49801,0,3.889
64333.498,0,3.889
64334.49801,0,3.889
64335.498,0,3.889
64336.49801,0,3.889
64337.498,0,3.889
64338.49801,0,3.889
64339.498,0,3.889
64340.49801,0,3.889
64341.498,0,3.889
64342.49801,0,3.889
64343.498,0,3.889
64344.498,0,3.889
64345.49801,0,3.889
64346.498,0,3.889
64347.49801,0,3.889
64348.498,0,3.889
64349.49801,0,3.889
64350.498,0,3.889
64351.49801,0,3.889
64352.498,0,3.889
64353.49801,0,3.889
64354.498,0,3.889
64355.49801,0,3.889
64356.498,0,3.889
64357.498,0,3.889
64358.49801,0,3.89
64359.498,0,3.889
64360.49801,0,3.889
64361.498,0,3.889
64362.49801,0,3.889
64363.498,0,3.889
64364.49801,0,3.889
64365.498,0,3.889
64366.49801,0,3.889
64367.498,0,3.889
64368.49801,0,3.889
64369.498,0,3.889
64370.498,0,3.889
64371.49801,0,3.889
64372.498,0,3.889
64373.49801,0,3.889
64374.498,0,3.889
64375.49801,0,3.889
64376.498,0,3.889
64377.49801,0,3.889
64378.498,0,3.889
64379.49801,0,3.889
64380.498,0,3.889
64381.49801,0,3.889
64382.498,0,3.889
64383.498,0,3.889
64384.49801,0,3.889
64385.498,0,3.889
64386.49801,0,3.889
64387.498,0,3.889
64388.49801,0,3.889
64389.498,0,3.889
64390.49801,0,3.889
64391.498,0,3.889
64392.49801,0,3.889
64393.498,0,3.889
64394.49801,0,3.889
64395.49801,0,3.889
64396.498,0,3.889
64397.49801,0,3.889
64398.498,0,3.889
64399.49801,0,3.889
64400.498,0,3.889
64401.49801,0,3.889
64402.498,0,3.889
64403.49801,0,3.889
64404.498,0,3.889
64405.49801,0,3.889
64406.498,0,3.889
64407.49801,0,3.889
64408.49801,0,3.889
64409.498,0,3.889
64410.49801,0,3.889
64411.498,0,3.889
64412.49801,0,3.889
64413.498,0,3.889
64414.49801,0,3.889
64415.498,0,3.889
64416.49801,0,3.889
64417.498,0,3.889
64418.49801,0,3.889
64419.498,0,3.889
64420.498,0,3.889
64421.49801,0,3.889
64422.498,0,3.889
64423.49801,0,3.889
64424.498,0,3.889
64425.49801,0,3.889
64426.498,0,3.889
64427.49801,0,3.889
64428.498,0,3.889
64429.49801,0,3.889
64430.498,0,3.889
64431.49801,0,3.889
64432.498,0,3.889
64433.498,0,3.889
64434.49801,0,3.889
64435.498,0,3.889
64436.49801,0,3.889
64437.498,0,3.889
64438.49801,0,3.889
64439.498,0,3.889
64440.49801,0,3.889
64441.498,0,3.889
64442.49801,0,3.889
64443.498,0,3.889
64444.49801,0,3.889
64445.498,0,3.889
64446.498,0,3.889
64447.49801,0,3.889
64448.498,0,3.889
64449.49801,0,3.889
64450.498,0,3.889
64451.49801,0,3.889
64452.498,0,3.889
64453.49801,0,3.889
64454.498,0,3.889
64455.49801,0,3.889
64456.498,0,3.889
64457.49801,0,3.889
64458.498,0,3.889
64459.498,0,3.889
64460.49801,0,3.889
64461.498,0,3.889
64462.49801,0,3.889
64463.498,0,3.889
64464.49801,0,3.889
64465.498,0,3.889
64466.49801,0,3.889
64467.498,0,3.889
64468.49801,0,3.889
64469.498,0,3.889
64470.49801,0,3.889
64471.498,0,3.889
64472.498,0,3.889
64473.49801,0,3.889
64474.498,0,3.889
64475.49801,0,3.889
64476.498,0,3.889
64477.49801,0,3.889
64478.498,0,3.889
64479.49801,0,3.889
64480.498,0,3.889
64481.49801,0,3.889
64482.498,0,3.889
64483.49801,0,3.889
64484.498,0,3.889
64485.498,0,3.889
64486.49801,0,3.889
64487.498,0,3.889
64488.49801,0,3.889
64489.498,0,3.889
64490.49801,0,3.889
64491.498,0,3.889
64492.49801,0,3.889
64493.498,0,3.889
64494.49801,0,3.889
64495.498,0,3.889
64496.49801,0,3.889
64497.49801,0,3.889
64498.498,0,3.889
64499.49801,0,3.889
64500.498,0,3.889
64501.49801,0,3.889
64502.498,0,3.889
64503.49801,0,3.889
64504.498,0,3.889
64505.49801,0,3.889
64506.498,0,3.889
64507.49801,0,3.889
64508.498,0,3.889
64509.498,0,3.889
64510.49801,0,3.889
64511.498,0,3.889
64512.49801,0,3.889
64513.498,0,3.889
64514.49801,0,3.889
64515.498,0,3.889
64516.49801,0,3.889
64517.498,0,3.889
64518.49801,0,3.889
64519.498,0,3.889
64520.49801,0,3.889
64521.498,0,3.889
64522.498,0,3.889
64523.49801,0,3.889
64524.498,0,3.889
64525.49801,0,3.889
64526.498,0,3.889
64527.49801,0,3.889
64528.498,0,3.889
64529.49801,0,3.889
64530.498,0,3.889
64531.49801,0,3.889
64532.498,0,3.889
64533.49801,0,3.889
64534.498,0,3.889
64535.498,0,3.889
64536.49801,0,3.889
64537.498,0,3.889
64538.49801,0,3.889
64539.498,0,3.889
64540.49801,0,3.889
64541.498,0,3.889
64542.49801,0,3.889
64543.498,0,3.889
64544.49801,0,3.889
64545.498,0,3.889
64546.49801,0,3.889
64547.498,0,3.889
64548.498,0,3.889
64549.49801,0,3.889
64550.498,0,3.889
64551.49801,0,3.889
64552.498,0,3.889
64553.49801,0,3.889
64554.498,0,3.889
64555.49801,0,3.889
64556.498,0,3.889
64557.49801,0,3.889
64558.498,0,3.889
64559.49801,0,3.889
64560.498,0,3.889
64561.498,0,3.889
64562.49801,0,3.889
64563.498,0,3.889
64564.49801,0,3.889
64565.498,0,3.889
64566.49801,0,3.889
64567.498,0,3.889
64568.49801,0,3.889
64569.498,0,3.889
64570.49801,0,3.889
64571.498,0,3.889
64572.49801,0,3.889
64573.498,0,3.889
64574.498,0,3.889
64575.49801,0,3.889
64576.498,0,3.889
64577.49801,0,3.889
64578.498,0,3.889
64579.49801,0,3.889
64580.498,0,3.889
64581.49801,0,3.889
64582.498,0,3.889
64583.49801,0,3.889
64584.498,0,3.889
64585.49801,0,3.889
64586.49801,0,3.889
64587.498,0,3.889
64588.49801,0,3.889
64589.498,0,3.889
64590.49801,0,3.889
64591.498,0,3.889
64592.49801,0,3.889
64593.498,0,3.889
64594.49801,0,3.889
64595.498,0,3.889
64596.49801,0,3.889
64597.498,0,3.889
64598.49801,0,3.889
64599.49801,0,3.889
64600.498,0,3.889
64601.49801,0,3.889
64602.498,0,3.889
64603.49801,0,3.889
64604.498,0,3.889
64605.49801,0,3.889
64606.498,0,3.889
64607.49801,0,3.889
64608.498,0,3.889
64609.49801,0,3.889
64610.498,0,3.889
64611.498,0,3.889
64612.49801,0,3.889
64613.498,0,3.889
64614.49801,0,3.889
64615.498,0,3.889
64616.49801,0,3.889
64617.498,0,3.889
64618.49801,0,3.889
64619.498,0,3.889
64620.49801,0,3.889
64621.498,0,3.889
64622.49801,0,3.889
64623.498,0,3.889
64624.498,0,3.889
64625.49801,0,3.889
64626.498,0,3.889
64627.49801,0,3.889
64628.498,0,3.889
64629.49801,0,3.889
64630.498,0,3.889
64631.49801,0,3.889
64632.498,0,3.889
64633.49801,0,3.889
64634.498,0,3.889
64635.49801,0,3.889
64636.498,0,3.889
64637.498,0,3.889
64638.49801,0,3.889
64639.498,0,3.889
64640.49801,0,3.889
64641.498,0,3.889
64642.49801,0,3.889
64643.498,0,3.889
64644.49801,0,3.889
64645.498,0,3.889
64646.49801,0,3.889
64647.498,0,3.889
64648.49801,0,3.889
64649.498,0,3.889
64650.498,0,3.889
64651.49801,0,3.889
64652.498,0,3.889
64653.49801,0,3.889
64654.498,0,3.889
64655.49801,0,3.889
64656.498,0,3.889
64657.49801,0,3.889
64658.498,0,3.889
64659.49801,0,3.889
64660.498,0,3.889
64661.49801,0,3.889
64662.498,0,3.889
64663.498,0,3.889
64664.49801,0,3.889
64665.498,0,3.889
64666.49801,0,3.889
64667.498,0,3.889
64668.49801,0,3.889
64669.498,0,3.889
64670.49801,0,3.889
64671.498,0,3.889
64672.49801,0,3.889
64673.498,0,3.889
64674.49801,0,3.889
64675.498,0,3.889
64676.498,0,3.889
64677.49801,0,3.889
64678.498,0,3.889
64679.49801,0,3.889
64680.498,0,3.889
64681.49801,0,3.889
64682.498,0,3.889
64683.49801,0,3.889
64684.498,0,3.889
64685.49801,0,3.889
64686.498,0,3.889
64687.49801,0,3.889
64688.49801,0,3.889
64689.498,0,3.889
64690.49801,0,3.889
64691.498,0,3.889
64692.49801,0,3.889
64693.498,0,3.889
64694.49801,0,3.889
64695.498,0,3.889
64696.49801,0,3.889
64697.498,0,3.889
64698.49801,0,3.889
64699.498,0,3.889
64700.49801,0,3.889
64701.49801,0,3.889
64702.498,0,3.889
64703.49801,0,3.889
64704.498,0,3.889
64705.49801,0,3.889
64706.498,0,3.889
64707.49801,0,3.889
64708.498,0,3.889
64709.49801,0,3.889
64710.498,0,3.889
64711.49801,0,3.889
64712.498,0,3.889
64713.498,0,3.889
64714.49801,0,3.889
64715.498,0,3.889
64716.49801,0,3.889
64717.498,0,3.889
64718.49801,0,3.889
64719.498,0,3.889
64720.49801,0,3.889
64721.498,0,3.889
64722.49801,0,3.889
64723.498,0,3.889
64724.49801,0,3.889
64725.498,0,3.889
64726.498,0,3.889
64727.49801,0,3.889
64728.498,0,3.889
64729.49801,0,3.889
64730.498,0,3.889
64731.49801,0,3.889
64732.498,0,3.889
64733.49801,0,3.889
64734.498,0,3.889
64735.49801,0,3.889
64736.498,0,3.889
64737.49801,0,3.889
64738.498,0,3.889
64739.498,0,3.889
64740.49801,0,3.889
64741.498,0,3.889
64742.49801,0,3.889
64743.498,0,3.889
64744.49801,0,3.889
64745.498,0,3.889
64746.49801,0,3.889
64747.498,0,3.889
64748.49801,0,3.889
64749.498,0,3.889
64750.49801,0,3.889
64751.498,0,3.889
64752.498,0,3.889
64753.49801,0,3.889
64754.498,0,3.889
64755.49801,0,3.889
64756.498,0,3.889
64757.49801,0,3.889
64758.498,0,3.889
64759.49801,0,3.889
64760.498,0,3.889
64761.49801,0,3.889
64762.498,0,3.889
64763.49801,0,3.889
64764.498,0,3.889
64765.498,0,3.889
64766.49801,0,3.889
64767.498,0,3.889
64768.49801,0,3.889
64769.498,0,3.889
64770.49801,0,3.889
64771.498,0,3.889
64772.49801,0,3.889
64773.498,0,3.889
64774.49801,0,3.889
64775.498,0,3.889
64776.49801,0,3.889
64777.49801,0,3.889
64778.498,0,3.889
64779.49801,0,3.889
64780.498,0,3.889
64781.49801,0,3.889
64782.498,0,3.889
64783.49801,0,3.889
64784.498,0,3.889
64785.49801,0,3.889
64786.498,0,3.889
64787.49801,0,3.889
64788.498,0,3.889
64789.49801,0,3.889
64790.49801,0,3.889
64791.498,0,3.889
64792.49801,0,3.889
64793.498,0,3.889
64794.49801,0,3.889
64795.498,0,3.889
64796.49801,0,3.889
64797.498,0,3.889
64798.49801,0,3.889
64799.498,0,3.889
64800.49801,0,3.889
64801.498,0,3.889
64802.498,0,3.889
64803.49801,0,3.889
64804.498,0,3.889
64805.49801,0,3.889
64806.498,0,3.889
64807.49801,0,3.889
64808.498,0,3.889
64809.49801,0,3.889
64810.498,0,3.889
64811.49801,0,3.889
64812.498,0,3.889
64813.49801,0,3.889
64814.498,0,3.889
64815.498,0,3.889
64816.49801,0,3.889
64817.498,0,3.889
64818.49801,0,3.889
64819.498,0,3.889
64820.49801,0,3.889
64821.498,0,3.889
64822.49801,0,3.889
64823.498,0,3.889
64824.49801,0,3.889
64825.498,0,3.889
64826.49801,0,3.889
64827.498,0,3.889
64828.498,0,3.889
64829.49801,0,3.889
64830.498,0,3.889
64831.49801,0,3.889
64832.498,0,3.889
64833.49801,0,3.889
64834.498,0,3.889
64835.49801,0,3.889
64836.498,0,3.889
64837.49801,0,3.889
64838.498,0,3.889
64839.49801,0,3.889
64840.498,0,3.889
64841.498,0,3.889
64842.49801,0,3.889
64843.498,0,3.889
64844.49801,0,3.889
64845.498,0,3.889
64846.49801,0,3.889
64847.498,0,3.889
64848.49801,0,3.889
64849.498,0,3.889
64850.49801,0,3.889
64851.498,0,3.889
64852.49801,0,3.889
64853.498,0,3.889
64854.498,0,3.889
64855.49801,0,3.889
64856.498,0,3.889
64857.49801,0,3.889
64858.498,0,3.889
64859.49801,0,3.889
64860.498,0,3.889
64861.49801,0,3.889
64862.498,0,3.889
64863.49801,0,3.889
64864.498,0,3.889
64865.49801,0,3.889
64866.498,0,3.889
64867.498,0,3.889
64868.49801,0,3.889
64869.498,0,3.889
64870.49801,0,3.889
64871.498,0,3.889
64872.49801,0,3.889
64873.498,0,3.889
64874.49801,0,3.889
64875.498,0,3.889
64876.49801,0,3.889
64877.498,0,3.889
64878.49801,0,3.889
64879.49801,0,3.889
64880.498,0,3.889
64881.49801,0,3.889
64882.498,0,3.889
64883.49801,0,3.889
64884.498,0,3.889
64885.49801,0,3.889
64886.498,0,3.889
64887.49801,0,3.889
64888.498,0,3.889
64889.49801,0,3.889
64890.498,0,3.889
64891.49801,0,3.889
64892.49801,0,3.889
64893.498,0,3.889
64894.49801,0,3.889
64895.498,0,3.889
64896.49801,0,3.889
64897.498,0,3.889
64898.49801,0,3.889
64899.498,0,3.889
64900.49801,0,3.889
64901.498,0,3.889
64902.49801,0,3.889
64903.498,0,3.889
64904.498,0,3.889
64905.49801,0,3.889
64906.498,0,3.889
64907.49801,0,3.889
64908.498,0,3.889
64909.49801,0,3.889
64910.498,0,3.889
64911.49801,0,3.889
64912.498,0,3.889
64913.49801,0,3.889
64914.498,0,3.889
64915.49801,0,3.889
64916.498,0,3.889
64917.498,0,3.889
64918.49801,0,3.889
64919.498,0,3.889
64920.49801,0,3.889
64921.498,0,3.889
64922.49801,0,3.889
64923.498,0,3.889
64924.49801,0,3.889
64925.498,0,3.889
64926.49801,0,3.889
64927.498,0,3.889
64928.49801,0,3.889
64929.498,0,3.889
64930.498,0,3.889
64931.49801,0,3.889
64932.498,0,3.889
64933.49801,0,3.889
64934.498,0,3.889
64935.49801,0,3.889
64936.498,0,3.889
64937.49801,0,3.889
64938.498,0,3.889
64939.49801,0,3.889
64940.498,0,3.889
64941.49801,0,3.889
64942.498,0,3.889
64943.498,0,3.889
64944.49801,0,3.889
64945.498,0,3.889
64946.49801,0,3.889
64947.498,0,3.889
64948.49801,0,3.889
64949.498,0,3.889
64950.49801,0,3.889
64951.498,0,3.889
64952.49801,0,3.889
64953.498,0,3.889
64954.49801,0,3.889
64955.498,0,3.889
64956.498,0,3.889
64957.49801,0,3.889
64958.498,0,3.889
